loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel
2019-10-19 17:42:04.503 -0400,1,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338934.773097625,-0.0692291259765625,-0.216278076171875,-0.936737060546875,1,0.67
2019-10-19 17:42:04.538 -0400,2,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338934.813083625,-0.1053009033203125,-0.2274169921875,-0.951507568359375,1,0.67
2019-10-19 17:42:04.578 -0400,3,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338934.853068625,-0.1522674560546875,-0.2380218505859375,-0.93463134765625,1,0.67
2019-10-19 17:42:04.618 -0400,4,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338934.893054625,-0.13214111328125,-0.2338104248046875,-0.96728515625,1,0.67
2019-10-19 17:42:04.658 -0400,5,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338934.933039625,-0.117584228515625,-0.2472381591796875,-0.966064453125,1,0.67
2019-10-19 17:42:04.698 -0400,6,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338934.973025625,-0.1096954345703125,-0.2481231689453125,-0.9477996826171875,1,0.67
2019-10-19 17:42:04.738 -0400,7,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338935.013010625,-0.0908355712890625,-0.2525482177734375,-0.922607421875,1,0.67
2019-10-19 17:42:04.778 -0400,8,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338935.052996625,-0.0429229736328125,-0.2451019287109375,-0.8792724609375,1,0.67
2019-10-19 17:42:04.818 -0400,9,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338935.09298225,0.15472412109375,-0.2629852294921875,-0.785308837890625,1,0.67
2019-10-19 17:42:04.861 -0400,10,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338935.13296825,0.0994873046875,-0.2406005859375,-0.751739501953125,1,0.67
2019-10-19 17:42:04.898 -0400,11,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338935.17295325,0.243499755859375,-0.2572784423828125,-0.736480712890625,1,0.67
2019-10-19 17:42:04.938 -0400,12,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338935.21293925,0.1505279541015625,-0.2221832275390625,-0.7621612548828125,1,0.67
2019-10-19 17:42:04.978 -0400,13,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338935.25292425,0.1726226806640625,-0.17169189453125,-0.889739990234375,1,0.67
2019-10-19 17:42:05.018 -0400,14,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338935.29291025,0.16180419921875,-0.12713623046875,-0.861175537109375,1,0.67
2019-10-19 17:42:05.058 -0400,15,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338935.33289525,0.0443878173828125,0.0490264892578125,-0.8932037353515625,1,0.67
2019-10-19 17:42:05.098 -0400,16,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338935.37288125,0.107086181640625,0.12139892578125,-1.076629638671875,1,0.67
2019-10-19 17:42:05.138 -0400,17,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338935.41286625,0.0594024658203125,0.2841339111328125,-1.047134399414062,1,0.67
2019-10-19 17:42:05.178 -0400,18,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338935.45285225,0.08294677734375,0.3755340576171875,-0.95684814453125,1,0.67
2019-10-19 17:42:05.218 -0400,19,1571521324.001155,33.9960329228722,-81.02736412687615,93.36664,0,105.7296789388167,2.904535789803682,5.038671340595489,-9999,338935.49283725,0.128082275390625,0.394561767578125,-0.9515380859375,1,0.67
2019-10-19 17:42:05.258 -0400,20,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338935.53282325,0.0997161865234375,0.3943023681640625,-0.973480224609375,1,0.67
2019-10-19 17:42:05.298 -0400,21,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338935.57280925,0.1395263671875,0.3856201171875,-1.003585815429688,1,0.67
2019-10-19 17:42:05.338 -0400,22,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338935.61279425,0.228057861328125,0.559967041015625,-0.9646759033203125,1,0.67
2019-10-19 17:42:05.378 -0400,23,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338935.65278025,0.2170867919921875,0.5941009521484375,-1.003677368164062,1,0.67
2019-10-19 17:42:05.418 -0400,24,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338935.69276525,0.3192291259765625,0.6555023193359375,-1.06524658203125,1,0.67
2019-10-19 17:42:05.458 -0400,25,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338935.73275125,0.436309814453125,0.61077880859375,-0.9378509521484375,1,0.67
2019-10-19 17:42:05.498 -0400,26,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338935.77273625,0.578704833984375,0.7385101318359375,-1.005447387695312,1,0.67
2019-10-19 17:42:05.538 -0400,27,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338935.81272225,0.7238922119140625,0.7123565673828125,-0.868743896484375,1,0.67
2019-10-19 17:42:05.578 -0400,28,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338935.85270725,0.7277374267578125,0.73321533203125,-0.7939453125,1,0.67
2019-10-19 17:42:05.618 -0400,29,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338935.89269325,0.847320556640625,0.825958251953125,-0.7478485107421875,1,0.67
2019-10-19 17:42:05.658 -0400,30,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338935.93267825,0.767669677734375,0.6116790771484375,-0.6175079345703125,1,0.67
2019-10-19 17:42:05.698 -0400,31,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338935.97266425,0.574554443359375,0.4817047119140625,-0.5190582275390625,1,0.67
2019-10-19 17:42:05.738 -0400,32,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338936.01264925,0.4800567626953125,0.3578033447265625,-0.4180755615234375,1,0.67
2019-10-19 17:42:05.777 -0400,33,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338936.05263525,0.5093994140625,0.2732086181640625,-0.4242401123046875,1,0.67
2019-10-19 17:42:05.818 -0400,34,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338936.092620125,0.59478759765625,0.2622833251953125,-0.3248748779296875,1,0.67
2019-10-19 17:42:05.860 -0400,35,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338936.132606125,0.76788330078125,0.277313232421875,-0.4340667724609375,1,0.67
2019-10-19 17:42:05.898 -0400,36,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338936.172591125,0.865875244140625,0.2564697265625,-0.4441070556640625,1,0.67
2019-10-19 17:42:05.937 -0400,37,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338936.212577125,0.8914642333984375,0.324371337890625,-0.5120086669921875,1,0.67
2019-10-19 17:42:05.977 -0400,38,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338936.252562125,0.7314300537109375,0.3137664794921875,-0.55487060546875,1,0.67
2019-10-19 17:42:06.017 -0400,39,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338936.292548125,0.7308502197265625,0.4293975830078125,-0.6107635498046875,1,0.67
2019-10-19 17:42:06.058 -0400,40,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338936.332533125,0.680419921875,0.357421875,-0.536224365234375,1,0.67
2019-10-19 17:42:06.097 -0400,41,1571521325.001157,33.9960340330355,-81.02736156378195,93.35439,0,105.7296801122119,2.572796473699555,5.215865732331304,-9999,338936.372519125,1.077133178710938,0.3069610595703125,-0.6400299072265625,1,0.67
