loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel,label
2019-10-22 14:36:09.216 -0400,5311,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432043.21202025,0.894561767578125,0.42938232421875,-0.1074066162109375,1,0.95,5
2019-10-22 14:36:09.256 -0400,5312,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432043.25200325,0.8154754638671875,0.323577880859375,-0.0510101318359375,1,0.95,5
2019-10-22 14:36:09.296 -0400,5313,1571769369.014889,33.99343613640584,-81.0299099774697,80.66391,0.9784492,343.067986629665,2.277930023106358,5.801121219137999,-9999,432043.29198625,0.7200164794921875,0.276458740234375,-0.0473175048828125,1,0.95,5
2019-10-22 14:36:09.336 -0400,5314,1571769369.014889,33.99343613640584,-81.0299099774697,80.66391,0.9784492,343.067986629665,2.277930023106358,5.801121219137999,-9999,432043.3319692501,0.743133544921875,0.271270751953125,-0.0636444091796875,1,0.95,5
2019-10-22 14:36:09.376 -0400,5315,1571769369.014889,33.99343613640584,-81.0299099774697,80.66391,0.9784492,343.067986629665,2.277930023106358,5.801121219137999,-9999,432043.37195325,0.871978759765625,0.3235626220703125,-0.0997772216796875,1,0.95,5
2019-10-22 14:36:09.416 -0400,5316,1571769369.014889,33.99343613640584,-81.0299099774697,80.66391,0.9784492,343.067986629665,2.277930023106358,5.801121219137999,-9999,432043.41193625,0.9816436767578125,0.3266143798828125,-0.116455078125,1,0.95,5
2019-10-22 14:36:09.458 -0400,5317,1571769369.014889,33.99343613640584,-81.0299099774697,80.66391,0.9784492,343.067986629665,2.277930023106358,5.801121219137999,-9999,432043.45191925,1.216293334960938,0.3890838623046875,-0.1696929931640625,1,0.95,5
2019-10-22 14:36:09.496 -0400,5318,1571769369.014889,33.99343613640584,-81.0299099774697,80.66391,0.9784492,343.067986629665,2.277930023106358,5.801121219137999,-9999,432043.49190225,1.002365112304688,0.3296051025390625,-0.2903900146484375,1,0.95,5
2019-10-22 14:36:09.536 -0400,5319,1571769369.014889,33.99343613640584,-81.0299099774697,80.66391,0.9784492,343.067986629665,2.277930023106358,5.801121219137999,-9999,432043.53188625,0.9526519775390625,0.2922515869140625,-0.3045501708984375,1,0.95,5
2019-10-22 14:36:09.576 -0400,5320,1571769369.014889,33.99343613640584,-81.0299099774697,80.66391,0.9784492,343.067986629665,2.277930023106358,5.801121219137999,-9999,432043.57186925,1.317337036132812,0.280242919921875,-0.2144775390625,1,0.95,5
2019-10-22 14:36:09.616 -0400,5321,1571769369.014889,33.99343613640584,-81.0299099774697,80.66391,0.9784492,343.067986629665,2.277930023106358,5.801121219137999,-9999,432043.61185225,1.342193603515625,0.3408050537109375,-0.1851654052734375,1,0.95,5
